date,sm5,sm10,sm20,sm40,st5,st10,st20,st40,nodes,obs48,T,U,Ff,ff10,VV,Td,VPD,RRR,Po,P,Pa,T_max,T_min
2021-08-24,0.2697011,0.3145857,0.2524049,0.2265417,10.71479,10.66521,10.43083,10.01333,10,48,22.4875,90.125,2.375,,6.1375,20.6125,0.33864003962914857,69.2,729.3,749.5875,-0.5875,27.5,17.8
2021-08-25,0.2801921,0.3250336,0.2537757,0.225786,10.66937,10.67875,10.48583,10.05667,10,48,21.6,86.25,2.25,,9.25,19.1,0.3837221203071777,24.0,731.1625,751.55,0.4875,25.3,18.8
2021-08-26,0.2752075,0.3197851,0.2520745,0.2257718,10.30625,10.36917,10.26667,10.01271,10,48,21.225,78.75,3.25,,10.125,17.15,0.5865336793689153,0.0,733.6,754.125,0.23750000000000002,25.7,18.3
2021-08-27,0.2679406,0.3137403,0.2490104,0.2242727,10.03021,10.10062,10.03813,9.88542,10,48,20.75,74.375,4.375,,11.5,15.7,0.6697876405432364,0.0,733.65,754.175,0.012499999999999997,23.4,18.7
2021-08-28,0.2591193,0.3059811,0.2450967,0.2221374,9.78479,9.87146,9.83833,9.7475,10,48,19.9875,71.125,3.75,,12.125,14.375,0.717077412340547,0.0,735.475,756.1125,0.275,23.3,16.2
2021-08-29,0.2575839,0.3043955,0.241793,0.2200457,9.58563,9.71979,9.69792,9.62021,10,48,18.8625,82.75,1.875,,11.375,15.6625,0.4005342145984483,46.0,737.225,757.9625,0.1625,21.6,17.0
2021-08-30,0.2492235,0.298402,0.2380174,0.2177264,8.87042,9.09771,9.26125,9.42271,10,48,18.425,74.25,2.25,,10.625,13.3125,0.6180575824704756,2.0,740.4125,761.3125,0.55,22.8,15.4
2021-08-31,0.2406914,0.2913887,0.2339025,0.2150234,8.72354,8.83354,8.91417,9.14646,10,48,19.8125,74.75,1.5,,9.125,14.6,0.7069189868789792,0.0,741.825,762.6875,-0.1875,25.6,14.3
2021-09-01,0.2428447,0.2941144,0.2326164,0.2127544,9.32854,9.26687,9.09021,9.02979,10,48,21.85,78.375,1.5,,9.75,17.4,0.6964757572938517,0.0,739.2625,759.9375,-0.3,27.3,15.4
2021-09-02,0.2633177,0.3130277,0.2378093,0.2142804,9.67958,9.6025,9.35354,9.10354,10,48,21.5625,71.5,1.625,,10.125,15.275,0.9012188100258538,0.0,736.925,757.475,-0.2875,27.3,15.0
2021-09-03,0.256307,0.3050556,0.2359497,0.2145082,9.77063,9.73042,9.50396,9.20021,10,48,21.0875,73.75,1.375,,9.075,15.15,0.8517489862632381,0.0,737.1375,757.75,0.375,26.6,15.0
2021-09-04,0.248169,0.2972383,0.2329587,0.2132551,9.79937,9.76521,9.54625,9.25104,10,48,21.8,70.375,1.0,,8.1375,15.375,0.9373207173226428,0.0,741.05,761.7875,0.4,27.8,15.1
2021-09-05,0.239223,0.289188,0.2293857,0.2116749,9.70917,9.71792,9.55146,9.28,10,48,21.7375,71.625,1.5,,10.5,15.9125,0.8549676371674748,0.0,743.7875,764.5125,0.3,27.3,17.0
2021-09-06,0.2311008,0.2827049,0.2262275,0.2100399,9.49562,9.53354,9.43021,9.25562,10,48,20.3875,85.5,1.625,,8.5,17.6875,0.391900044112222,7.0,742.8375,763.6125,-0.375,23.9,17.4
2021-09-07,0.2513752,0.3004175,0.2252049,0.2087664,9.29354,9.39854,9.35562,9.21562,10,48,16.85,96.875,1.125,,7.6,16.325,0.06710716043554774,36.0,738.2625,759.15,-0.575,19.4,15.3
2021-09-08,0.2518664,0.3028989,0.2249285,0.2074668,8.86375,8.97646,9.00479,9.06229,10,48,17.8875,79.25,2.0,,7.0125,13.4875,0.5473968649846506,21.4,735.6,756.4875000000001,-0.175,23.3,11.0
2021-09-09,0.2700098,0.3205578,0.2304511,0.2067698,8.58062,8.75792,8.85,8.93146,10,48,15.8875,97.625,3.0,,6.55,15.4875,0.04804589562365344,215.0,736.8875,757.8,0.16249999999999998,17.8,14.1
2021-09-10,0.2859277,0.3289676,0.2494149,0.21402,8.54146,8.65729,8.65646,8.74417,10,48,16.475,89.75,2.25,,7.8375,14.625,0.2365298078959189,41.0,737.35,758.3249999999999,0.03749999999999999,20.9,12.1
2021-09-11,0.3000693,0.3324772,0.269354,0.2539451,7.34396,7.59521,7.75271,8.08417,10,48,15.4375,77.625,2.125,,9.125,10.9875,0.45683743469553206,6.0,736.7375,757.6875,0.3375,19.9,8.4
2021-09-12,0.2834611,0.3201762,0.2602245,0.2483214,7.11729,7.35583,7.57354,8.04854,10,48,14.1875,71.375,1.125,,9.5,8.3125,0.5823055241009325,0.0,741.6375,762.9375,0.17500000000000002,20.5,6.7
2021-09-13,0.2782528,0.3157633,0.2561299,0.2430033,7.07313,7.3025,7.49396,7.90479,10,48,15.700000000000001,88.0,1.625,,8.4125,13.6,0.2457002617982659,4.1,742.4125,763.5625,0.4,20.1,11.3
2021-09-14,0.2752605,0.31376,0.2535814,0.2394347,7.18875,7.30917,7.38521,7.74896,10,48,16.5,76.75,1.375,,7.4625,11.6125,0.5716265764712335,0.0,745.5,766.7625,0.1625,22.4,9.3
2021-09-15,0.2709156,0.3105766,0.2516476,0.2367475,7.74688,7.71583,7.59021,7.70812,10,48,18.2,66.125,1.75,,9.125,10.925,0.8337236035129285,0.0,742.8,763.8125,-0.8,22.9,11.6
2021-09-16,0.2773379,0.3146125,0.2507745,0.2347862,7.93271,8.00104,7.89479,7.82188,10,48,15.525,96.0,1.5,,6.1,14.850000000000001,0.08115730681843727,27.0,739.7875,760.7625,0.05000000000000001,18.3,11.9
2021-09-17,0.2739119,0.3129807,0.2497186,0.2332793,7.51208,7.61708,7.63896,7.79604,10,48,15.9,77.5,1.125,,5.3,10.75,0.5964983194721482,0.0,740.5375,761.6625,,23.5,8.5
2021-09-18,0.2678296,0.3084808,0.2481794,0.2316342,7.75146,7.79646,7.72021,7.76042,10,48,19.583333333333332,69.16666666666667,1.8333333333333333,,12.6,12.983333333333334,0.8391687544873948,0.0,741.1833333333334,762.1166666666667,,25.7,14.2
2021-09-19,0.2612527,0.3039791,0.2462965,0.2300449,7.73458,7.80583,7.7475,7.76521,10,48,20.157142857142862,67.85714285714286,2.0,,22.285714285714285,13.457142857142857,0.8660927306607539,0.0,741.0714285714286,761.9142857142857,,25.6,15.8
2021-09-20,0.2580192,0.300384,0.2443246,0.2284541,7.42646,7.57271,7.63271,7.75354,10,48,15.4,94.42857142857143,2.142857142857143,,9.9,14.485714285714284,0.09823009323234468,27.0,738.1142857142858,759.157142857143,,17.3,13.5
2021-09-21,0.3113285,0.3378382,0.2661111,0.2397183,7.64562,7.69562,7.63563,7.69125,10,48,16.175,97.625,2.875,,12.6,15.775,0.05009580930973717,67.2,727.5875,748.3,,19.4,14.6
2021-09-22,0.3014414,0.3323796,0.2669312,0.2507588,7.69333,7.74417,7.67458,7.68333,10,48,13.4,100.0,1.875,,3.4625,13.4,0.0,7.2,731.7375000000001,752.6875,,13.9,12.8
2021-09-23,0.2915578,0.3252634,0.262554,0.2481113,7.63063,7.72125,7.66125,7.66646,10,48,14.137500000000001,85.25,1.875,,16.475,11.2375,0.3043505962007167,4.4,743.1,764.4375,,19.3,8.3
2021-09-24,0.2816916,0.3180213,0.2583518,0.2451363,6.92167,7.13167,7.30208,7.57375,10,48,13.625,78.625,1.0,,17.3875,8.925,0.45988558157684284,0.0,746.85,768.3,,20.5,6.5
2021-09-25,0.2802519,0.3163583,0.2558908,0.2425137,6.96667,7.09646,7.17938,7.42625,10,48,15.512500000000001,98.875,1.375,,6.7125,15.325000000000001,0.02018768278385427,38.0,746.5375,767.8375,,15.8,14.8
2021-09-26,0.2823029,0.318045,0.2552552,0.2407506,7.79687,7.68021,7.42771,7.38708,10,48,18.5875,94.375,1.5,,7.425,17.6125,0.1375185241060607,2.4,744.075,765.15,,22.4,15.9
2021-09-27,0.2841425,0.3201041,0.2550369,0.2398133,8.24563,8.14708,7.83917,7.55458,10,48,18.5,91.5,2.5,,9.625,17.025,0.19681404294784832,6.0,740.175,761.0125,,21.2,16.0
2021-09-28,0.2811445,0.318113,0.2543987,0.2389992,8.13104,8.105,7.91958,7.69917,10,48,18.2375,86.25,2.875,,6.8125,15.75,0.3244596232407919,0.0,737.3125,758.15,,22.0,15.6
2021-09-29,0.2726525,0.3131373,0.2527629,0.2379258,7.65167,7.87,7.89104,7.76813,10,48,13.8875,76.0,2.375,,9.1625,9.1125,0.4067504187715191,0.8,736.4875,757.5,,17.1,6.3
2021-09-30,0.2622464,0.3059857,0.2494181,0.2359437,5.685,6.25313,6.87125,7.51167,10,48,9.6625,70.75,1.25,,7.8125,3.4375,0.464786836273134,0.0,737.1875,758.6,,16.5,4.1
2021-10-01,0.2570485,0.3017677,0.2466417,0.2335222,5.02833,5.48688,6.04958,6.965,10,48,8.075,74.875,1.375,,8.5125,2.75,0.3811561541203493,0.0,738.3375,759.9375,,14.9,2.6
2021-10-02,0.2529681,0.2990469,0.2446199,0.23139,4.84208,5.16354,5.61896,6.51792,10,48,10.757142857142856,57.57142857142857,2.0,,19.571428571428573,1.0571428571428572,0.7273022419446332,0.0,738.157142857143,759.6714285714286,,18.3,1.2
2021-10-03,0.2521162,0.2989838,0.2442129,0.2299591,6.03437,6.02375,5.97167,6.33875,10,48,17.1875,53.625,3.5,,19.75,6.9375,0.9882406085664248,0.0,736.5875,757.4625,,24.2,10.7
2021-10-04,0.2462964,0.2960792,0.2432256,0.2291725,5.61688,5.87917,6.05167,6.40396,10,48,9.225,76.75,1.5,,15.4125,4.8625,0.313101105294303,0.0,747.3125,768.9875,,13.4,5.4
2021-10-05,0.2418722,0.2931348,0.2416909,0.2278799,5.32021,5.55917,5.78667,6.28125,10,48,10.3375,63.875,0.75,,11.7,2.9125,0.5192571997477505,0.0,749.3625000000001,771.1,,16.4,6.2
2021-10-06,0.2372593,0.2902578,0.2400702,0.2265119,4.75063,5.08083,5.4575,6.10333,10,48,10.125,55.75,1.875,,11.75,0.7,0.6111163912383815,0.0,747.375,769.1,,13.9,3.5
2021-10-07,0.2343595,0.2885814,0.2388829,0.2251719,4.74979,5.03167,5.29542,5.90208,10,48,9.262500000000001,62.125,1.25,,15.875,1.1125,0.5383374307214872,0.0,743.775,765.45,,16.1,4.0
2021-10-08,0.2319217,0.2865164,0.2380436,0.2235456,4.74604,4.94104,5.17042,5.86,10,48,12.487499999999999,53.25,1.5,,17.625,1.75,0.8380824610471009,0.6,745.8625,767.45,,19.9,2.9
2021-10-09,0.2347217,0.2869341,0.2377413,0.2225723,5.58333,5.51042,5.41354,5.78625,10,48,15.1625,86.125,3.0,,11.775,12.6125,0.2295856666795697,30.3,741.675,762.8625,,18.5,11.7
2021-10-10,0.2461671,0.2917536,0.242021,0.2182825,7.03438,6.99896,7.01833,7.38542,10,48,11.3,50.875,4.5,,24.875,0.8999999999999999,0.6647528508508529,5.1,741.1875,762.5375,,14.5,6.7
2021-10-11,0.2452587,0.2895126,0.2448159,0.2122959,7.62542,7.53104,7.86312,9.38563,10,48,7.5625,66.625,1.5,,20.375,0.32500000000000007,0.4711077084349271,0.0,747.8625,769.775,,15.7,0.3
2021-10-12,0.242311,0.2877435,0.2433836,0.2108027,7.03854,6.80979,7.28729,8.68417,10,48,9.3125,67.25,1.375,,12.75,1.5,0.5672414493191301,0.1,749.6,771.5125,,18.4,1.3
2021-10-13,0.2407843,0.2870353,0.2430757,0.2104113,7.74271,7.18792,7.40375,8.71521,10,48,14.225,62.75,2.75,,15.875,6.575,0.672219730086129,0.0,745.5125,766.975,,19.3,8.0
2021-10-14,0.2400088,0.2873115,0.243572,0.2098617,9.05354,8.37042,8.25021,8.87458,10,48,11.228571428571428,72.71428571428571,2.142857142857143,,11.642857142857142,5.542857142857144,0.4110321536941347,0.0,743.8142857142857,765.2142857142857,,16.4,4.3
2021-10-15,0.2327941,0.2831945,0.2416167,0.2095711,6.26833,6.51479,7.29229,8.58188,10,48,6.8875,51.25,3.625,,17.5,-3.5374999999999996,0.5008607857104073,0.0,746.3875,768.2375,,12.9,0.5
2021-10-16,0.2251845,0.2795691,0.2381852,0.2095545,3.67437,4.39708,5.65396,7.53,10,48,-0.9375,43.75,3.75,,25.125,-12.1,0.3308475638674498,0.0,749.9375,772.5375,,2.2,-3.7
2021-10-17,0.221007,0.2766791,0.2361388,0.2073871,2.43937,3.09771,4.3325,6.71,10,48,2.25,39.25,3.25,,23.375,-11.3375,0.49846069772091367,0.0,745.9499999999999,768.4,,7.7,-5.5
2021-10-18,0.2236459,0.2772303,0.2367888,0.2053666,3.35104,3.71146,4.57333,6.64688,10,48,2.6,63.25,2.25,,16.5,-4.0,0.28332547770351674,0.2,744.225,766.3375,,6.2,-2.8
2021-10-19,0.2202874,0.2750879,0.2353082,0.2040029,2.13708,2.80167,3.88,6.04083,10,48,-0.46250000000000013,61.5,1.5,,14.25,-8.0125,0.2909489337828699,0.0,748.95,771.5875,,6.3,-7.5
2021-10-20,0.2185329,0.2741109,0.2333447,0.2043769,1.98333,2.45187,3.28208,5.27833,10,48,3.3625000000000003,49.625,1.75,,14.875,-6.925,0.44977497405532046,0.0,745.6625,767.9375,,11.0,-2.3
2021-10-21,0.2090672,0.2737568,0.225732,0.2113634,1.52625,1.87896,2.31667,3.38646,10,48,3.3375,58.875,1.0,,9.95,-5.1875,0.4104742487269433,0.0,745.1875,767.4125,,10.8,-4.0
2021-10-22,0.2098999,0.2739166,0.2254247,0.2107403,1.86542,2.08771,2.3675,3.28542,10,48,4.375,56.375,1.25,,12.125,-4.7875,0.46086247124769536,0.0,747.875,770.0875,,12.5,-2.5
2021-10-23,0.2112515,0.2743444,0.2254467,0.2103973,2.245,2.40646,2.57521,3.29104,10,48,7.425000000000001,46.5,2.125,,14.625,-4.6,0.6560869407272104,0.0,748.525,770.6,,14.4,-1.3
2021-10-24,0.2129862,0.2751374,0.2257148,0.2102424,2.83708,2.90333,2.92458,3.38604,10,48,10.675,54.125,2.75,,9.875,1.4,0.6263097607217397,0.0,745.85,767.5,,15.5,6.3
2021-10-25,0.2135169,0.2755427,0.2259993,0.2103035,3.30583,3.30188,3.25479,3.55833,10,48,11.4,65.875,2.625,,5.8,5.075,0.48884060053663725,0.0,742.1,763.6,,15.8,7.8
2021-10-26,0.2137607,0.2758998,0.2264858,0.2104456,3.73646,3.8025,3.70938,3.78792,10,48,8.471428571428572,68.0,2.142857142857143,,6.471428571428571,2.5857142857142854,0.3772371121882063,0.0,740.5571428571428,762.0571428571428,,13.2,2.5
2021-10-27,0.2104219,0.2738065,0.2256259,0.2103232,2.97583,3.22708,3.46521,3.88312,10,48,6.3375,54.25,2.625,,17.0,-3.5625,0.5434326281865904,0.0,742.475,764.4,,15.3,-0.1
2021-10-28,0.2088504,0.2727465,0.2248522,0.2097194,2.79083,3.01,3.26167,3.78542,10,48,7.475,52.125,1.375,,17.0,-2.9625,0.6066499547031738,0.0,748.0,769.9875,,14.7,-1.2
2021-10-29,0.2083131,0.2724043,0.2244376,0.2091259,2.97479,3.11979,3.25396,3.71333,10,48,10.7125,37.5,2.125,,17.75,-3.625,0.8455073933481647,0.0,745.875,767.5375,,16.0,5.9
2021-10-30,0.2092425,0.2729888,0.2245463,0.2088938,3.62833,3.62688,3.52188,3.75958,10,48,10.35,61.75,2.125,,8.1,3.0375,0.5078811508838625,0.0,744.8375,766.4375,,15.4,5.3
2021-10-31,0.2049734,0.270761,0.2240624,0.2088642,2.59646,3.10875,3.48625,3.89063,10,48,1.7875,76.5,2.5,,12.75,-2.025,0.16293043461565818,0.0,749.4125,771.7,,3.7,0.3
2021-11-01,0.203804,0.2693276,0.2227676,0.2080276,2.45083,2.75604,3.02229,3.66688,10,48,2.1875,70.375,1.0,,8.8375,-2.8625,0.22558232234155504,0.0,749.475,771.9375,,5.2,-0.4
2021-11-02,0.201806,0.2676826,0.2217645,0.2072534,1.85583,2.2225,2.63792,3.47021,10,48,3.8375,73.625,1.625,,5.7875,-0.825,0.2559141132096566,0.0,745.2875,767.5375,,9.7,-3.0
2021-11-03,0.2035719,0.2684949,0.22171,0.2066136,2.49187,2.64896,2.78146,3.33542,10,48,7.9375,70.875,2.5,,5.5,2.9,0.3220998807523635,0.0,739.3875,761.1,,11.2,5.2
2021-11-04,0.2036732,0.2684582,0.2214941,0.2062896,2.60021,2.71833,2.84458,3.33271,10,48,8.575,79.75,2.125,,3.3625,5.075,0.25190027681350147,0.0,740.3875,762.025,,13.7,5.3
2021-11-05,0.2042166,0.2687038,0.2214121,0.2060336,2.89458,2.93792,2.98417,3.37313,10,48,11.9875,71.25,2.625,,3.775,6.737500000000001,0.4333767799265169,0.0,741.4375,762.9375,,16.6,8.5
2021-11-06,0.2010392,0.2671475,0.2210613,0.2060154,1.9775,2.49979,2.96562,3.46542,10,48,-0.4375000000000001,86.125,4.125,,9.0125,-2.475,0.07704778021114514,2.2,749.05,771.3125,,11.2,-6.2
2021-11-07,0.1984251,0.264806,0.219353,0.2050728,1.12813,1.59688,2.18187,3.17542,10,48,-5.5875,82.625,3.0,,7.225,-8.25,0.07192396974589185,19.1,748.825,771.85,,-5.0,-6.5
2021-11-08,0.2190748,0.280863,0.2279153,0.2070195,1.03187,1.35729,1.84708,2.85604,10,48,-2.2375,92.625,3.625,,5.7125,-3.2875,0.03386618465144217,33.2,731.3,753.6,,0.8,-4.3
2021-11-09,0.2664644,0.3112052,0.244943,0.2167273,1.03917,1.30083,1.68833,2.61792,10,48,-4.875,94.125,3.0,,9.45,-5.6875,0.02560722650761573,10.7,729.95,752.325,,-3.8,-6.4
2021-11-10,0.2647251,0.3084598,0.2430596,0.2157161,1.04854,1.31354,1.64854,2.4925,10,48,-4.5125,94.5,2.375,,6.0875,-5.2625,0.024212508079742463,7.1,731.9250000000001,754.4,,-3.4,-6.7
2021-11-11,0.2658998,0.3083141,0.2413144,0.2146175,1.03667,1.28583,1.59625,2.39917,10,48,-2.775,82.75,3.0,,11.65,-5.4625,0.09019892094950369,5.6,735.3375,757.75,,-0.2,-6.2
2021-11-12,0.2637577,0.3070815,0.2407471,0.2139061,0.82833,1.1225,1.47896,2.30854,10,48,-4.025,68.5,3.0,,14.25,-9.0875,0.15316101312511732,0.0,738.1875,760.85,,-0.7,-8.0
2021-11-13,0.259731,0.3040797,0.2390331,0.2132252,0.74479,1.01312,1.34146,2.18104,10,48,1.2,69.875,3.875,,12.75,-3.7750000000000004,0.2067785044354699,0.1,737.0125,759.2125,,3.9,-1.0
2021-11-14,0.2567104,0.301995,0.2375464,0.2125537,0.65521,0.94229,1.26917,2.08312,10,48,-0.5999999999999999,75.125,2.25,,7.7875,-4.5875,0.15612631311262684,0.1,741.1125,763.45,,3.0,-4.6
2021-11-15,0.2493006,0.2985752,0.2360764,0.2117344,0.46583,0.77417,1.12292,1.98333,10,48,-2.675,80.5,1.625,,4.6625,-5.875,0.12043695496508332,0.0,746.1125,768.7875,,2.5,-7.5
2021-11-16,0.2419547,0.2950176,0.2346285,0.2110493,0.37292,0.6725,1.00729,1.86937,10,48,-0.225,62.125,3.125,,13.625,-6.7625,0.2363043590423024,0.0,746.025,768.5875,,2.4,-3.4
2021-11-17,0.2449194,0.2963714,0.2336053,0.2101714,0.33188,0.60146,0.92646,1.77333,10,48,3.7375000000000003,76.625,3.75,,6.9125,-0.10000000000000003,0.18793246823592147,0.0,740.0,762.125,,6.5,-0.1
2021-11-18,0.2715714,0.3109112,0.2375747,0.2101447,0.41333,0.65083,0.90958,1.69708,10,48,1.975,72.125,3.5,,8.2,-2.7375,0.19655712912225037,0.0,737.125,759.1125,,3.9,-0.5
2021-11-19,0.2591138,0.3061547,0.2386473,0.2106865,0.35729,0.61187,0.895,1.65146,10,48,-2.45,58.125,2.125,,17.25,-9.75,0.2204620592265461,0.0,744.4,766.9875,,0.5,-4.4
2021-11-20,0.2323357,0.2984058,0.2367659,0.2108885,0.22938,0.50146,0.80938,1.58396,10,48,-3.625,74.25,1.875,,7.975,-7.8,0.13288157641344572,0.0,746.4125,769.175,,-0.1,-7.0
2021-11-21,0.1704887,0.2783865,0.2347717,0.2107451,-0.01771,0.33979,0.68292,1.50083,10,48,-5.5125,81.0,2.5,,5.025,-8.3,0.07940889010324802,0.6,741.7,764.4875,,-3.1,-7.3
2021-11-22,0.1522601,0.253437,0.2325183,0.2101454,-0.22958,0.21771,0.56104,1.39688,10,48,-9.0375,82.75,4.5,,3.9625,-11.525,0.05330773720360858,10.1,738.3,761.25,,-7.7,-10.5
2021-11-23,0.1356344,0.2028917,0.2290925,0.2094851,-0.69833,-0.02896,0.43354,1.28813,10,48,-11.125,65.375,4.75,,18.5,-16.4125,0.09419535074873545,0.0,737.0375,760.2125,,-8.5,-14.1
2021-11-24,0.1283727,0.1795025,0.2200143,0.2083063,-1.07854,-0.35188,0.29667,1.17854,10,48,-10.671428571428573,56.714285714285715,3.142857142857143,,21.857142857142858,-17.742857142857144,0.12233509816926547,0.0,738.0,761.1714285714286,,-7.7,-13.3
2021-11-25,0.1223648,0.1683061,0.1905026,0.206654,-1.47146,-0.73646,0.13667,1.0575,10,48,-10.725,64.5,2.5,,13.5,-16.2125,0.10032886226516202,0.0,742.1375,765.4375,,-7.9,-13.6
2021-11-26,0.1217934,0.1654503,0.1576529,0.2044785,-1.40667,-0.84604,-0.06229,0.94292,10,48,-7.887499999999999,65.25,1.5,,9.5875,-13.45,0.12524556592363784,0.0,749.6125,772.95,,-3.3,-11.6
2021-11-27,0.1188763,0.1614853,0.1452117,0.2020908,-1.64396,-1.0975,-0.27271,0.83417,10,48,-3.6750000000000003,60.625,2.75,,10.375,-10.4125,0.19766352949955782,0.0,751.9625,775.075,,-0.3,-8.3
2021-11-28,0.1284379,0.1662244,0.1439958,0.1991814,-0.77333,-0.61271,-0.24667,0.74354,10,48,3.3375,75.625,4.375,,7.2125,-0.575,0.18973153543291796,0.0,746.6125,769.0,,6.2,-0.6
2021-11-29,0.1481555,0.1796297,0.1492409,0.1969165,-0.12125,-0.08458,-0.04167,0.69542,10,48,-3.1,78.625,2.625,,5.825,-6.35,0.10065280980227853,0.0,747.75,770.35,,2.8,-5.0
2021-11-30,0.128921,0.1704207,0.1482989,0.1966673,-1.02562,-0.54542,-0.10479,0.68208,10,48,-7.15,84.875,2.75,,5.85,-9.325,0.05700001335575772,1.8,742.35,765.2625,,-5.3,-11.5
2021-12-01,0.1128179,0.1562507,0.1389269,0.1956382,-2.35104,-1.58229,-0.56354,0.62937,10,48,-9.425,72.5,3.25,,11.75,-13.5875,0.0873446017601439,0.0,743.275,766.525,,-7.4,-12.3
2021-12-02,0.1131329,0.1546901,0.1341842,0.1926154,-2.04667,-1.605,-0.85479,0.52271,10,48,-3.4125,62.5,5.375,,20.375,-9.675,0.1858382953907705,0.0,733.75,756.2625,,0.2,-6.5
2021-12-03,0.1098446,0.1528133,0.1328463,0.1884561,-2.48625,-1.84938,-1.00104,0.41125,10,48,-8.15,70.5,2.5,,15.5,-12.7625,0.10452526375033257,0.0,741.5,764.4875,,-4.9,-12.0
2021-12-04,0.1028007,0.1457786,0.127736,0.180761,-3.29917,-2.63313,-1.59375,0.28979,10,48,-7.875,59.5,2.125,,13.25,-14.9375,0.15616677303199145,0.0,747.2625,770.55,,-4.3,-14.3
2021-12-05,0.1134951,0.1519381,0.1288157,0.156279,-1.73375,-1.63146,-1.29271,0.12104,10,48,1.8625,66.75,3.875,,10.375,-3.8000000000000003,0.23433201551626348,0.0,742.75,765.2125,,5.9,-4.2
2021-12-06,0.1225909,0.1610581,0.1341585,0.1472618,-0.98646,-0.74917,-0.61188,0.07938,10,48,-1.4625,69.5,2.625,,11.3625,-6.6125,0.17496321026059666,0.0,748.25,770.7875,,2.1,-5.5
2021-12-07,0.1120824,0.1531038,0.1312997,0.1455129,-2.00708,-1.59937,-1.04208,0.05479,10,48,-1.025,52.25,2.5,,17.875,-9.9375,0.28797911545019633,0.2,751.5500000000001,774.3875,,3.1,-4.6
2021-12-08,0.1118001,0.1522321,0.1301357,0.1394631,-1.99833,-1.68375,-1.20354,-0.01687,10,48,1.2624999999999997,50.125,2.375,,11.125,-8.125,0.34871607385507225,0.1,750.075,772.65,,5.8,-2.7
2021-12-09,0.1225445,0.158236,0.1320345,0.1365165,-1.04271,-1.02458,-0.88187,-0.05958,10,48,3.85,64.75,2.375,,8.375,-2.2375,0.28258039262552914,0.2,746.45,768.6875,,6.3,1.4
2021-12-10,0.148177,0.1727256,0.1390361,0.1378434,-0.1275,-0.18979,-0.31542,0.0,10,48,-0.5749999999999998,90.875,2.625,,3.875,-1.8874999999999997,0.054403124095053663,0.4,746.6875,769.1,,3.1,-6.1
2021-12-11,0.1293096,0.1634269,0.1383107,0.1400626,-1.10646,-0.76958,-0.45854,0.04146,10,48,-4.225,84.125,3.0,,7.0125,-6.65,0.07523130705609986,0.0,746.8875,769.775,,-0.2,-7.5
2021-12-12,0.112376,0.1502006,0.1321048,0.1385425,-3.00021,-2.17812,-1.19437,-0.00708,10,48,-9.65,57.75,4.25,,22.375,-16.65,0.1280484319676602,0.0,748.625,771.8875,,-8.0,-11.3
2021-12-13,0.1048084,0.1411753,0.1247687,0.1305286,-3.8775,-3.275,-2.26521,-0.26229,10,48,-6.3,49.5,3.625,,18.75,-15.7,0.21431639946014966,0.0,743.5,766.6375,,-1.6,-12.2
2021-12-14,0.1085969,0.1439379,0.1252917,0.1254023,-3.10792,-2.7,-2.07188,-0.49958,10,48,-3.375,68.75,2.875,,8.6375,-8.6125,0.16845100786988954,0.0,738.3625,760.8625,,1.2,-9.6
2021-12-15,0.1056811,0.1417632,0.1242131,0.1231139,-3.62958,-3.11583,-2.325,-0.65792,10,48,-7.2875,73.25,1.375,,5.4125,-11.625,0.11387117634591376,0.0,742.5,765.5125,,-1.8,-12.8
2021-12-16,0.1056718,0.1420817,0.1241095,0.1213123,-3.58938,-3.04813,-2.31062,-0.79563,10,48,-11.625,83.75,2.375,,4.3,-13.8375,0.042187095677076424,3.4,744.65,767.9,,-7.2,-16.9
2021-12-17,0.1004435,0.1371881,0.1211672,0.1186491,-4.74583,-4.07854,-3.03729,-1.06625,10,48,-17.4375,64.625,3.75,,12.3875,-22.7625,0.05711964117866502,0.0,746.2375,770.2625,,-16.1,-19.5
2021-12-18,0.0994176,0.13551,0.1191793,0.1154144,-4.92458,-4.35438,-3.43125,-1.42187,10,48,-12.5125,60.625,2.75,,11.0,-18.7125,0.09713347667551117,0.0,741.3,764.9125,,-7.8,-15.3
2021-12-19,0.0998075,0.1354498,0.1185916,0.1134973,-4.76583,-4.30229,-3.52083,-1.66229,10,48,-9.175,58.0,3.125,,14.25,-16.0375,0.13690810749282356,0.0,738.1,761.2375,,-5.7,-14.3
2021-12-20,0.1031266,0.1380455,0.1195503,0.1130401,-3.89583,-3.63833,-3.16563,-1.70271,10,48,-3.2375,59.375,4.125,,13.5,-10.1375,0.20012122352729506,0.0,734.5,757.0125,,-0.1,-5.8
2021-12-21,0.1019456,0.1379408,0.1201817,0.1133756,-4.26479,-3.70875,-2.98479,-1.60104,10,48,-13.325,48.375,2.5,,17.5,-22.2375,0.11615559839863811,0.0,745.6,768.975,,-7.5,-17.4
2021-12-22,0.0974797,0.1341142,0.1176062,0.1088372,-6.90188,-5.98438,-4.48854,-2.36396,10,48,-15.875,51.0,1.375,,11.875,-23.9375,0.09161642421293095,0.0,750.275,774.35,,-12.7,-19.7
2021-12-23,0.0965926,0.1340819,0.1163891,0.1033371,-9.36542,-8.27229,-6.00417,-3.56896,10,48,-17.6,64.625,2.0,,6.025,-22.8875,0.060065102764191886,0.0,751.325,775.5125,,-12.7,-20.7
